,alpha,beta_Market,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_Market,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_Market,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2014-08-31,0.009188543631820095,0.5752548807612125,-0.22537991434449134,0.32707630239094365,0.0050293009484401185,-0.14769781388347258,0.025157808146134095,0.0003671666283317326,0.020435636312488934,0.1851848585839398,0.9763934069579459,0.5232031236099468,2.9638287185963943,7.186087302761265,-3.1257177914290124,1.496407736066037,0.03084522915352248,-0.677730370283066,19.483940308218827,0.001198822634943838,0.8936372873245131
2014-09-30,0.009188543631820095,0.5752548807612125,-0.22537991434449134,0.32707630239094365,0.0050293009484401185,-0.14769781388347258,0.025157808146134095,0.0003671666283317326,0.020435636312488934,0.1851848585839398,0.9763934069579459,0.5232031236099468,2.9638287185963943,7.186087302761265,-3.1257177914290124,1.496407736066037,0.03084522915352248,-0.677730370283066,19.483940308218827,0.001198822634943838,0.8936372873245131
2014-10-31,0.009179258650218434,0.5747230127358711,-0.2259558980879451,0.32732058116070084,0.005538892599971777,-0.14814382640994786,0.014411649806206848,7.85448998043194e-05,0.00797162650867907,0.1493026492985029,0.9714278564906615,0.48460775911852794,3.232006172912799,8.1882738684057,-3.669299399450393,1.6198204065009258,0.037117241200610177,-0.737836916845129,22.86306996904598,0.0003343069505051201,0.9010842402440483
2014-11-30,0.011131181721919263,0.6056307169938396,-0.22401743770061613,0.34109326691474595,0.159213351332344,0.010367696623135025,0.0053124141378856895,4.6371812140475774e-05,0.01189877578032575,0.17106167564212352,0.275168582199667,0.9602407893061761,3.7899226385885365,7.933463072087688,-3.2388128457744583,1.5037229583405887,1.171331299512683,0.051433969341960456,17.63766838165153,0.00038942413842060845,0.8648484863955851
2014-12-31,0.011131181721919263,0.6056307169938396,-0.22401743770061613,0.34109326691474595,0.159213351332344,0.010367696623135025,0.0053124141378856895,4.6371812140475774e-05,0.01189877578032575,0.17106167564212352,0.275168582199667,0.9602407893061761,3.7899226385885365,7.933463072087688,-3.2388128457744583,1.5037229583405887,1.171331299512683,0.051433969341960456,17.63766838165153,0.00038942413842060845,0.8648484863955851
2015-01-31,0.008229192698595284,0.6720318147659214,-0.22949030092935466,0.44657429393603,0.2677454673985036,-0.01588485103724363,0.015743712458022245,1.7466702999775437e-07,0.010669196831727077,0.01724749422562222,0.07409498091861833,0.9219002879621303,2.8518792102293626,11.533524900122421,-3.0695126009265135,2.80088338550105,1.9734417778258182,-0.10031364815795396,46.83080004934025,4.787530176346445e-07,0.934734901393006
2015-02-28,0.009167590602374487,0.6834971389255302,-0.1054948680189611,0.22380777605748864,0.03435642712175174,-0.09268916144145029,0.027120885223107676,8.248962705524874e-07,0.20054564295937574,0.23127133417187662,0.8085515102148274,0.6487544209255298,2.515732699820736,9.251084323440157,-1.3544550035790108,1.2610076189669226,0.2477034286179255,-0.46715931742413097,33.7564309813051,1.1487657154881702e-06,0.9059641699215835
2015-03-31,0.013257516279456306,0.5681152917754466,-0.09239450604468571,0.1675931565225297,-0.14838571350835653,-0.16637426946175568,0.003491701226149427,1.6271657911514832e-05,0.22540288364053063,0.30818891583763786,0.3031190564097571,0.39870604691740197,3.623559776188008,6.910309865494273,-1.2780436427474176,1.0641888632770538,-1.07592058981029,-0.8750819542185765,29.429797458492544,2.4377056811334836e-06,0.8931818524942312
2015-04-30,0.013332519439629714,0.536403839714722,-0.08071426044133145,-0.04887479049955923,-0.09435673276454151,0.03671518180412203,0.003567534146342555,0.00010339919780667599,0.29565793465196577,0.8303658763799577,0.4828240990721434,0.8754453628255046,3.6892954997413625,5.89811854866519,-1.0979986071563543,-0.21938774387931695,-0.7262992635342399,0.16043679629949584,14.220057648103063,0.00017378687556325291,0.8051163967521343
2015-05-31,0.009041179907768926,0.6662016999700511,-0.08598747555004324,0.13670066456519425,0.009404983230242941,-0.05702448455040315,0.017978069953904528,2.050648868314259e-07,0.28964581503951764,0.42846615020085665,0.9425905581148529,0.7801211986975367,2.655901140627183,8.968756262841012,-1.0976967914105757,0.8138422729240836,0.07323016430851442,-0.28422868056472234,37.25388483303434,6.123268367009288e-08,0.9006307088970106
2015-06-30,0.009239188752488182,0.67195101176004,-0.07906644073925062,0.15189331247892088,0.03300400463124804,-0.05402224542467636,0.01263267242434937,6.257372936950041e-08,0.3066260725608651,0.35769389030952736,0.7764147253564546,0.7857857446362223,2.8079409860385236,9.42099046378179,-1.0560612996929961,0.9470587276152218,0.2888371105858126,-0.27639159799855967,39.174992130107746,2.014874440297288e-08,0.900884937344546
2015-07-31,0.009402164066783542,0.7114312265623284,-0.05669770724920299,0.1309689603759595,0.06862211463556309,0.01365930393210299,0.008379659360583238,5.6542577585065255e-11,0.41600523708633197,0.3950782382108714,0.327917048765893,0.9380298977851607,2.96017875709624,13.723449305084811,-0.832556105697383,0.8712717242039965,1.0056400641261922,0.07883981091069947,57.35428801020223,1.9871681249649395e-10,0.9245336111672722
2015-08-31,0.009398713230234234,0.7073888949084364,-0.056335733709355774,0.1342636401904231,0.06891978486520368,0.007980894382489154,0.00681382188370117,7.649549007576671e-12,0.406662096634928,0.36932852083088064,0.31319973637649856,0.9624915112586245,3.034887809639729,14.721530964475704,-0.8486120801184195,0.9195639845761361,1.0360194291341718,0.04765124447709095,66.55402701587079,2.2348415179933935e-11,0.9317736282683976
2015-09-30,0.009925064582014833,0.7063009753502765,-0.02899942976388218,0.08432082875209602,0.07389222295510077,0.055724382473633094,0.004076533882237993,3.600083247164278e-12,0.6398209121022821,0.5482894889166336,0.27948588235250943,0.7333788791964256,3.242880166773663,14.67538286092082,-0.4751600150598709,0.6106796435835764,1.1116211697612388,0.3454285584135933,66.57619340479427,8.961602594029186e-12,0.9291545809034758
