,sharpe,treynor,lifetime,information-ratio,standard_deviation,downside_deviation,variacao,equity,captacao_liquida,cotistas
2017-07-05,-1.9615043834371222,-0.04456194931849724,134.0,14.061229920910243,0.015306070278910393,0.015393101890576676,8.143086567825764e+39,10949496.46,10750000.0,4.0
2017-07-06,-2.3437334931182723,-0.05299922810078407,135.0,14.67618316859657,0.015260224010234342,0.015382334375653565,1.6295983926348443e+40,10888746.78,10750000.0,4.0
2017-07-07,-1.330637873469089,-0.029927316428290156,136.0,16.73953731816215,0.015259088817465516,0.015346384704175701,3.2879295382089477e+40,11097400.22,10780000.0,4.0
2017-07-10,-0.17445721092025326,-0.003871372110694866,139.0,17.858813824296956,0.015265789508500459,0.015456092215294434,2.725555456421262e+41,11301333.6,10840000.0,4.0
2017-07-11,0.05041536873648815,0.001125799766308071,140.0,16.83679128371665,0.015211824551866563,0.01546570809006305,5.560891653182896e+41,11344363.62,10840000.0,4.0
2017-07-12,1.8700432171921657,0.04205900541662617,141.0,18.481121040950097,0.015321035817597126,0.015482087328968077,1.1509068269016723e+42,11664604.78,10840000.0,4.0
2017-07-13,1.895404279677464,0.042500131281701256,142.0,17.897581872469924,0.015266972747484609,0.015374933011757621,2.3827599232970892e+42,11672109.24,10840000.0,4.0
2017-07-14,3.492555197280859,0.07419721539716612,143.0,20.23769934466319,0.015327789706741512,0.01547513618972553,4.9949986892870745e+42,11955374.12,10840000.0,4.0
2017-07-17,4.097339914928382,0.07911408589923169,146.0,21.756961498013897,0.015399401540633838,0.015705961317544755,4.624227880549526e+43,14068222.04,12840000.0,4.0
2017-07-18,4.944136720532288,0.09292211828955664,147.0,23.21605565186082,0.015369092322027088,0.01575110191830874,9.805549904129708e+43,16893864.96,15490000.0,4.0
2017-07-19,5.017841670518295,0.09667020985659056,148.0,23.820532409483548,0.01531710106500996,0.01564342160717204,2.080523928668414e+44,16913602.94,15490000.0,4.0
2017-07-20,5.249447040413124,0.10077121743112065,149.0,24.84882943242152,0.015265459437230778,0.015647546603171865,4.422349803791187e+44,16971082.4,15490000.0,4.0
2017-07-21,4.458077421270779,0.08536830157583716,150.0,23.95127014162965,0.015253133248316798,0.015561653168579208,9.345961017497636e+44,17786430.09,16490000.0,5.0
2017-07-24,4.853210966698917,0.09255989603629534,153.0,24.17817065742852,0.015179825669519859,0.015407924476154028,8.847698982379373e+45,17887155.77,18490000.0,5.0
2017-07-25,5.7105766117894685,0.10924613912880099,154.0,25.04030412599368,0.01515200446428578,0.015451144500998971,1.887614285889503e+46,18107618.59,18490000.0,5.0
2017-07-26,4.888375397627956,0.0930550582820144,155.0,24.83874986554145,0.015141356462123837,0.015370592500260714,4.003248979808744e+46,17905463.15,18490000.0,5.0
2017-07-27,4.946519412968118,0.09486837547396494,156.0,24.37180139494414,0.015092772807174791,0.015271897319261648,8.494314664701877e+46,18222348.56,18790000.0,5.0
2017-07-28,5.661385773251078,0.10589915454571157,157.0,25.520575890585913,0.01505788190286963,0.015305464214132411,1.812093506511198e+47,18433273.13,18815000.0,6.0
2017-07-31,6.187891059535742,0.1174830667320647,160.0,25.944312744848876,0.014946026246065133,0.015390967090253567,1.7658457397506517e+48,18562575.22,18865000.0,6.0
