,alpha,beta_Market,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_Market,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_Market,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2008-06-30,0.06729946690430899,0.5188410848949214,0.48416653194067294,-0.08776540778041486,-0.49707360500297804,0.11954011289900812,,,,,,,0.0,0.0,0.0,-0.0,-0.0,0.0,,,
2008-09-30,0.050057634719025426,0.9214816953602087,0.12448326984894709,0.2116072947545775,-0.1828104913517642,0.04467513988023741,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,,,
2008-12-31,0.0449586293743378,0.9043983654002549,0.05513179252985623,0.2553490514439041,0.017488652968092433,-0.11156675229061497,0.465472075203573,0.10201337533829315,0.9323326195459475,0.6895996978490031,0.9573824469410268,0.8476639491439074,1.1148122705178451,6.1870462500902175,0.10669378154979861,0.5302780833007453,0.06704367628649247,-0.2439631582629032,41.94871170336462,0.11666506460190744,0.9715293789180228
2009-03-31,0.04175584401156744,0.8995889903254577,-0.11230683743951408,-0.19769115331056142,-0.007404045388191394,0.5068466357459541,,,,,,,0.0,0.0,-0.0,-0.0,-0.0,0.0,,,
2009-06-30,0.04981733784099081,0.9323482456531675,-0.011682970540106252,0.018112742124948733,-0.15034165377724407,0.2419739725981323,,,,,,,0.0,0.0,-0.0,0.0,-0.0,0.0,,,
2009-09-30,0.03530590402623324,0.8222853014508664,-0.3550575781270894,-0.8867406078753111,-0.26226465403604726,1.425254526906547,,,,,,,0.0,0.0,-0.0,-0.0,-0.0,0.0,,,
2009-12-31,-0.02027802535016318,-4.11592890215721,-3.5407651954909625,11.713002292760983,6.977383391753625,-3.3254235968696904,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,-0.0,,,
2010-03-31,0.04297793158203347,2.054923365466806,-0.46165458093150924,-1.1022656587598063,-1.5381155737704404,-2.886447916005773,,,,,,,0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,
2010-06-30,0.050890562460242074,-0.3964253192406173,-6.180062913519562,8.24971127295574,-0.4003722047873713,-14.738192202689493,,,,,,,0.0,-0.0,-0.0,0.0,-0.0,-0.0,,,
2010-09-30,0.009893594868770575,1.4772326284354844,0.3263270295144388,-0.7471576931636617,0.15995059502273246,0.2960288995889553,,,,,,,0.0,0.0,0.0,-0.0,0.0,0.0,,,
2010-12-31,0.011266959228966582,0.8899068594974009,-0.054362559350784045,0.04488950285221038,0.2656382498408225,0.08129440240940128,,,,,,,0.0,0.0,-0.0,0.0,0.0,0.0,,,
2011-03-31,0.011602992857235376,0.8904751370584794,-0.06389877193441218,0.03206420131422216,0.26363994607774777,0.07900045927585475,,,,,,,0.0,0.0,-0.0,0.0,0.0,0.0,,,
2011-06-30,0.011544096739843508,0.8618777764494548,-0.07875065510294033,0.07532823454304044,0.26930331801488977,0.06909023491222453,,,,,,,0.0,0.0,-0.0,0.0,0.0,0.0,,,
2011-09-30,-0.004479418541020144,0.8356617594918023,0.35722991967162354,0.5901665719240321,0.4067930720284051,0.13805257951899758,,,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-12-31,0.03563061400817396,0.6612863786691425,0.711244766238889,0.5569678969633682,0.2835689425592486,-0.475868146528052,0.01188669689529178,0.01161760770125381,0.03477711625675713,0.04464954874250762,0.020749499486808775,0.03691492697458627,53.551108025945084,54.791753833010404,18.287496187303898,14.234759602281185,30.67034584053952,-17.226259138134115,16970.655565302033,0.005827864226919369,0.9999292905419306
2012-03-31,0.03443903929041034,0.6736467936457757,0.67238685503929,0.5112291915670624,0.28500654251050284,-0.4492535751913366,0.0189604651217951,0.011684919307302895,0.03129158720451913,0.03599949572020909,0.033719231392176204,0.0398552451040532,33.566240268187265,54.47605269986007,20.328371227748846,17.665276969680647,18.862361624590736,-15.952426030208162,6831.624665089308,0.009185211061944054,0.9998243514640925
2012-06-30,0.04676006105083863,1.1455152920718072,-0.19557993351609093,0.0041119083827287906,0.3281540916305993,-0.7032581269653765,,,,,,,0.0,0.0,-0.0,0.0,0.0,-0.0,,,
2012-09-30,0.05294866009281964,1.2771405700742477,-0.5091268719376311,0.19395852141452868,0.46419171362843464,-1.7422204712662364,,,,,,,0.0,0.0,-0.0,0.0,0.0,-0.0,,,
2012-12-31,0.07149777098877014,1.2968281173667047,-0.5383929207753699,0.13648610519108373,0.44136012006574143,-2.167361583492486,,,,,,,0.0,0.0,-0.0,0.0,0.0,-0.0,,,
2013-03-31,0.11619251251689855,1.2113472006598622,0.12515939363707496,0.7771440088245871,1.1469246500935646,-5.047561015121008,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,,,
2013-06-30,1.0942442279525915,-0.2768986445237701,21.681570936806033,13.435686407570316,19.287532484126814,-66.20029275376163,,,,,,,0.0,-0.0,0.0,0.0,0.0,-0.0,,,
2013-09-30,-0.04676113303207606,4.094036681209854,-1.615392114242566,-2.5343688385267114,-0.04743508945177412,0.9394681256942349,,,,,,,-0.0,0.0,-0.0,-0.0,-0.0,0.0,,,
2013-12-31,0.01854611521699091,0.05515491014355715,0.28916197328091686,0.39471084251196775,0.05541228810732444,-0.09093051864514892,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,,,
2014-03-31,0.01826401363216315,0.18072987744604704,0.23074326533853598,0.08289113891397787,-0.08218459227364648,0.02977642338780613,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,,,
2014-06-30,0.07939330914395248,1.7060591916839285,0.3683469216031561,-1.0016004480440226,-0.8381514687355751,0.5296787758486067,,,,,,,0.0,0.0,0.0,-0.0,-0.0,0.0,,,
2014-09-30,0.026561544305757776,0.6066133581109584,-0.13855125208329747,0.2793083940791293,-0.003960742743155499,-0.029386070340313007,,,,,,,0.0,0.0,-0.0,0.0,-0.0,-0.0,,,
