,Market,HML,SMB,WML,IML
2005-04-30,-0.08075672726222827,0.0565115433871719,0.04937301173542874,-0.020818976795179966,0.044311807552603
2005-05-31,0.0001723695151845117,0.056852629747124794,0.03581162816104033,-0.029017172124229607,0.0576463286404032
2005-06-30,-0.0011697001921961991,-0.00766992942483069,-0.03395890277508429,-0.0541617134075022,-0.01850941014564811
2005-07-31,0.02845322921803195,-0.054899635915027334,-0.062152494319459795,0.06199936536419548,-0.056368415353227674
2005-08-31,0.06887333550973418,-0.006911810515466743,-0.0182501232772454,0.04447429821920301,-0.06334331617740396
2005-09-30,0.10813999709521105,0.05887097652499729,0.015276269894333838,0.008774492673079726,-0.04395918960974665
2005-10-31,-0.05181105337237091,0.011506866378652836,0.003800547042917879,0.010701207465871887,0.028333215575395698
2005-11-30,0.044733284492739056,-0.025319458747848467,0.015474208647371812,0.036125108369046366,-0.00486911443702942
2005-12-31,0.033422355698671025,0.013764358994377002,0.05916770065253085,-0.03164101092356175,0.06815732030121335
2006-01-31,0.15096622486940392,-0.03100310656338101,0.02146669830441028,0.09962094561520418,-0.005126643913243023
2006-02-28,-0.01531520653991103,0.07223755569760115,0.0016921266475431462,-0.03396836087328259,0.04478276684206417
2006-03-31,-0.03156100357997882,-0.006623017906636441,-0.017122319533583785,-0.03398688518656112,-0.015008329099484796
2006-04-30,0.035201900161477395,-0.0020109543153380427,-0.03668028738491469,0.002744385548899997,-0.026223529769181853
2006-05-31,-0.09693386247421965,-0.015064043053067633,-0.015334250854972309,-0.01899566625167426,-0.0024622262614037993
2006-06-30,-0.015397965357121568,0.019668516699557603,-0.00621303263782369,-0.008259773578024765,-0.013510135938623269
2006-07-31,0.001835267703886867,-0.018281727491304856,-0.011557093245320726,0.020264207907906062,-0.031189285680153667
2006-08-31,-0.023395533338799956,-0.02625714748184016,0.0491838745422013,-0.032774535838408614,0.053055690147360446
2006-09-30,-0.014333762563613184,0.013138605265371694,0.013055610392674444,-0.02680953739034353,0.00649839982582634
2006-10-31,0.05539631749042262,0.015306276609440062,0.015024069745540602,-0.010631550410350465,-0.03265331704277763
2006-11-30,0.059661986474970785,-0.030975076324674555,0.05489873172797277,-0.005710844714552188,0.053146673597998406
2006-12-31,0.05701716933085632,0.004275198997063745,-0.0025017289813157317,0.02739113610920385,0.0031223804443496483
2007-01-31,-0.0029896930024324586,-0.007803079611275465,0.04002947897034592,0.03629728785508002,0.017605027524715933
2007-02-28,-0.033434351233822546,-0.006595418224761951,0.019836447244377498,0.03400478560850906,0.011163373965463297
2007-03-31,0.024202813570580073,0.02631383851608282,-0.019406314862508656,-0.019504333750930525,-0.011711709570393247
2007-04-30,0.052316427412677946,0.05982573821435522,-0.003706928562512646,-0.014090980572863065,-0.004394684955645323
2007-05-31,0.056699813241067876,-0.009606568125335113,0.003067325144014088,-0.023482344036343417,-0.03841119983701502
2007-06-30,0.030670526773944884,0.038795661071147736,-0.009374407701474907,0.00021015085133058165,-0.033094708252002225
2007-07-31,-0.0021646558929813153,0.06027192049909069,0.03001712428790637,0.03892136579202932,0.026253516492243945
2007-08-31,-0.0014421876352888052,0.10751505386992277,-0.04334132388708778,0.044533055738931626,0.04287577825827538
2007-09-30,0.0894172998074505,-0.05328530825199851,-0.026232262215252766,0.024655028157677394,-0.06479301257308479
2007-10-31,0.06698366685861656,0.009129447827958881,-0.013970991807481736,0.014821209437567484,-0.012297350878928692
2007-11-30,-0.037380620102389406,0.017517337877519967,-0.048311921944983904,0.053124246298555944,-0.05289511605152164
2007-12-31,0.013385312164326812,0.011350204721902735,0.0019473649984771413,0.02177289359748502,0.01740952887540126
2008-01-31,-0.09414493679704361,0.11182917442923435,-0.1233600295014301,0.02364183572757983,-0.09857618652792521
2008-02-29,0.060145285237144464,-0.02626795498068457,0.01213718399880559,-0.014697767877275503,0.0020481195956139064
2008-03-31,-0.05755326468435362,0.0327616795319039,-0.10163738193809968,0.016019494742054885,-0.02035287326118429
2008-04-30,0.10061807811914258,-0.006137276618150667,-0.02943779820508996,0.027421985916959546,-0.0382802218651449
2008-05-31,0.06629651280936466,-0.005747592834320803,0.05129638332317188,-0.012702007767267265,0.04499227752247714
2008-06-30,-0.11110302190939525,0.06422254309125774,0.013422927040694477,0.02598120811013116,0.055876335179678716
2008-07-31,-0.101501926400135,0.001543091742916669,-0.031583627615238696,0.015462432275897386,-0.05758676963526477
2008-08-31,-0.07167421471953606,0.0038415730183063435,-0.0353472241908952,0.051597565251508604,-5.9580336823517044e-05
2008-09-30,-0.08923047949583951,0.057900187956690274,-0.16104307974665022,0.10133144395831728,-0.0553338276912152
2008-10-31,-0.24364544865167415,0.05241233308137372,-0.11989620756956765,0.07589991559343989,-0.04303855628376563
2008-11-30,-0.008780492986088961,0.06701265120078914,-0.016074551273569826,0.036869892324644216,-0.017896475996156513
2008-12-31,0.012101821927868572,-0.04249402882244735,0.029844551204262437,-0.08648335235818416,-0.009698006425504113
2009-01-31,0.014634352622498348,-0.020755150194543437,0.06106101167900668,-0.05203654687204706,0.030701524355179588
2009-02-28,-0.015193373058215998,0.019689248449086927,-0.020764656631150236,0.09263791755381079,0.04074552656155506
2009-03-31,0.06408208008185179,-0.03820930577828552,-0.042458418236113626,0.010794522865529954,-0.061059661150242306
2009-04-30,0.12320585350625102,-0.043615193720856316,0.1716937044581066,-0.23104469386531734,0.0709659696416376
2009-05-31,0.09565853302659288,-0.029025576795209562,0.031855170402485866,-0.09540546676435235,-0.004046310103502204
2009-06-30,-0.041209209282868975,0.01432039836070964,0.0510860423140016,-0.01274247664474748,0.04254362495886155
2009-07-31,0.05049616631861853,0.011246997321985086,0.08562640457213866,-0.05352004344108985,0.049164894711029694
2009-08-31,0.01804909316244019,0.03639590576268703,0.053062058824279834,-0.059498883364874744,0.01454150951190547
2009-09-30,0.08868549295021477,-0.007273342122191773,0.028305390784298057,-0.010649454073537457,0.009261310635516828
2009-10-31,-0.0014339477480551643,-0.05558328789942457,0.0602784028270027,-0.022876636995920463,0.06358654115044904
2009-11-30,0.07571990558242137,-0.0025802406187949156,-0.013787168282862639,0.021707606394974155,-0.02704682647266554
2009-12-31,0.012763422915893052,0.014730539783295526,0.013091552130086281,-0.03009403741818173,0.012327158031798291
2010-01-31,-0.043772828912151396,0.02692829940031749,0.05173269264724856,-0.010663956063721391,0.06622942125007802
2010-02-28,0.003839286744823811,0.011690498202083566,0.0254040173533987,0.06321088625737836,0.015386919919586628
2010-03-31,0.03818316421090362,-0.011695797426671928,-0.06842264818770383,-0.033486219246278925,-0.08211523660907416
2010-04-30,-0.03635526341327611,-0.0320700289425252,0.022508726515183985,0.01075009287576112,0.018842706564702105
2010-05-31,-0.06540364196809167,-0.02713194978985356,-0.012015696667026399,-0.021790447689318815,0.019423941733260897
2010-06-30,-0.04559226564411911,-0.001351176418535105,0.0405842109678578,0.017817775214025167,0.027866502436025398
2010-07-31,0.09514799341100644,-0.007938877901645824,0.008163531739724617,0.06311114626487258,-0.03719011629462732
2010-08-31,-0.035179726249765175,-0.012729934575751889,0.054280263951390406,0.02216815414817286,0.055369231187247125
2010-09-30,0.06047554817805789,-0.02231507241143804,-0.010055901999369121,-0.0012178777964660936,-0.029138975656547994
2010-10-31,0.016398130083718154,-0.01327211506287318,0.0397615738145658,0.05964193939906948,0.03988898840304511
2010-11-30,-0.037764132845543696,-0.02097958480889206,-0.014253878789064922,0.027452617091392684,0.009212997855388538
2010-12-31,0.02580055716430696,0.035557716466302125,-0.01764317154340167,-0.022078286700358163,0.0014860460142123166
2011-01-31,-0.04459162364365099,0.04114105117652067,-0.024155599155069152,-0.035336065892320856,0.00496913931375631
2011-02-28,0.00683511095741296,0.009836676927873489,-0.030565574673414142,0.0017657118443314967,-0.017781840588417253
2011-03-31,0.016946274883904433,0.008799535008534143,-0.03293136127776253,0.041022158287891575,-0.017189471925892152
2011-04-30,-0.03698643809603852,-0.027009949465605865,0.009838303350258037,0.060130916005067814,0.0008699220493808557
2011-05-31,-0.026710110082315164,3.475937345220892e-05,-0.007152567485697592,0.06326752521727341,0.005651057864711984
2011-06-30,-0.021379654376086688,-0.016345153333155338,0.014506049355146766,0.025919255981879052,0.025339206234786804
2011-07-31,-0.058689974141250545,-0.021355541353755836,0.035406337932889054,0.03451752939969199,0.009213056762797045
2011-08-31,-0.039838378599407864,-0.047244800058522385,-0.017381101747351857,0.03733668008695279,-0.0050945552549290785
2011-09-30,-0.04777037551897734,-0.017387306007269232,0.013542569966568552,0.02994827228233099,0.02888626642059311
2011-10-31,0.07629294327159641,0.056064885343465765,-0.02542019377844551,-0.05999359953507266,-0.02191277717299367
2011-11-30,-0.01305265697710234,-0.006167020995741734,-0.04287835625112191,0.11075904555950444,-0.05262343821991333
2011-12-31,0.015052009734132232,-0.018624546465900726,-0.02237636609911109,0.07133497504352593,0.000960673012748936
2012-01-31,0.05756836010595068,0.019406432147010655,0.08260937760117959,-0.05347240443944212,-0.011851803132666427
2012-02-29,0.03542034654046855,-0.01684293386723501,0.015844111642927317,0.00931966016519259,0.01143813372323943
2012-03-31,-0.0016763894330402707,-0.0009619463038041953,-0.006592632817260968,0.05279766584746315,0.035610162948025215
2012-04-30,-0.027220771186887704,-0.04902161916127956,-0.012641380334093011,0.07122690783978403,0.006204751020186361
2012-05-31,-0.0867863882016201,-0.06820188013775119,-0.02109441444004745,0.07816564792029146,0.04299692124269927
2012-06-30,-0.00014905426491551577,0.024390355803175945,-0.008440358862355501,0.045893996244779744,-0.009722855718180212
2012-07-31,0.024386490535035055,0.005396788747067616,0.0004949481949201306,-0.025732671519152372,-0.015085887550796873
2012-08-31,-0.005652206971341944,0.01458417876617668,0.10126788305173196,-0.033666581716498056,0.02430178129682603
2012-09-30,0.021096460726401034,0.02854018402291536,0.01959129785479563,-0.03628325313099123,0.02135982535860803
2012-10-31,-0.010664689940741212,-0.033378722443832776,-0.009927540653590805,0.047505006052439125,0.032712728240750666
2012-11-30,0.010547648371461493,-0.007492531938375291,-0.007527956801806734,0.0145611844589284,-0.028314984591439996
2012-12-31,0.035423940319993186,0.023479538304540082,0.039031790845281966,-0.025002661249529434,0.02029242311786117
2013-01-31,0.0023676870474969025,0.03378107334436087,-0.016749176864985005,0.031878373398771975,0.017374417838023737
2013-02-28,-0.02700780839217176,-0.017492926797226138,0.004146830197666818,0.021623159352638144,0.007327574537452364
2013-03-31,-0.0032891967017801838,-0.03072032929642632,-0.03030262729885347,0.04819610071984326,0.00849801970543762
2013-04-30,-0.0024696353033646368,-0.03189922836765757,-0.006261717685103196,-0.005523659795731661,-0.0021870232145829727
2013-05-31,-0.013729251106466389,-0.03747380897808961,-0.028394448880191936,0.028025924879390818,-0.0010912659297501737
2013-06-30,-0.09092130290378153,-0.04607583463787246,-0.06750439501957028,0.0006694945418121989,-0.028573948669769256
2013-07-31,0.008271949827892477,0.03295157815486194,-0.025263842454075425,0.03155164321901727,-0.017247820706500883
2013-08-31,0.0021347410266678857,0.05749882626071501,0.017161628777826454,-0.0011173265809153454,-0.014993748074387692
2013-09-30,0.04841228619954108,-0.00047511950668144287,-0.006742222967563327,-0.01875763672556774,-0.009991131577801293
2013-10-31,0.04136374582532931,-0.016173756591827182,-0.0629713706049565,0.06476311394673484,-0.07575780665570009
2013-11-30,-0.02924321513811312,-0.03136513571357158,-0.030414363321651927,0.03700943053356043,-0.047599602387117246
2013-12-31,-0.0321547086259526,0.03565763807023137,0.003798108303440406,-0.00955025452060354,0.01997461615477336
2014-01-31,-0.07990503414020611,0.03880660795269475,0.04280237708577439,-0.04685710030671775,0.032491847076242975
2014-02-28,-0.020207688231291265,-0.05006709864553849,-0.010852017586595708,-0.004123510340341641,-0.01807336233215273
2014-03-31,0.05605514627796082,-0.032554062085898394,-0.06692685886165362,0.04334840167220411,-0.07232162090404781
2014-04-30,0.017501262267829443,-0.0400905778568017,-0.027820475359332075,0.029202902653570062,-0.028651013610372478
2014-05-31,-0.015684933595295436,-0.010712513072657082,0.01930638444464794,0.011351370643232217,0.008648511858708519
2014-06-30,0.028773038879603918,-0.02754697249336313,-0.002071030945497432,0.012913965409852235,-0.009123462652769976
2014-07-31,0.02436799121607902,0.013178662306674749,-0.07035332218796209,0.08478437771538183,-0.07743765851828288
2014-08-31,0.08131363783532986,-0.05359149843031741,-0.04828674650217957,0.024490801437691667,-0.04684804669431586
2014-09-30,-0.11510929652548185,-0.07135375885227357,-0.05229723660777308,0.009353182635594148,-0.04693883510374197
2014-10-31,-0.003345464613690341,-0.07590529355312414,-0.07646749227860783,0.08622977556321043,-0.08846134594098776
2014-11-30,-0.005328270197051732,0.015724199456519594,0.007757764159455949,0.02856281937807581,0.008842918337794936
2014-12-31,-0.08326273975466059,-0.015350955630022978,-0.08817489431781989,0.09094026324959281,-0.057481932042033224
2015-01-31,-0.05983623432491314,-0.0579226978826346,-0.1071723113865285,0.09966721655503652,-0.05395172033812212
2015-02-28,0.08077369007149904,0.06606961305531822,-0.046289255806906016,-0.019109698969188682,-0.05925324999780979
2015-03-31,-0.012066197135990997,7.664911688376463e-05,-0.05938537417109191,0.028969644875165068,-0.04075160071292527
2015-04-30,0.07175473816647138,0.010329100053431128,-0.0003998915428625738,-0.04478833261695281,-0.01694542515797315
2015-05-31,-0.06250649747642467,-0.022464952367098223,0.005091263029573634,0.03035225607563774,0.007641757223016521
2015-06-30,-0.0023246735492786774,0.0005553909627260545,-0.02910937436689498,0.06679591877523405,-0.03584766265163286
2015-07-31,-0.04327245477802655,-0.0387831984192154,-0.04636881019998507,0.1485745150251767,-0.041825485306721366
2015-08-31,-0.0920804699552562,-0.033266157691126064,-0.0462722631824124,0.06802946156499323,-0.03973815556997706
2015-09-30,-0.04238219031839652,0.047382054006806174,-0.048867185460659046,0.05256001821916323,-0.019612432415988645
2015-10-31,0.003229426094663257,-0.046379234138289815,-0.024040251842327054,-0.01097259665161665,-0.03493819806285714
2015-11-30,-0.02364689653237495,-0.03199715957973592,-0.054439426998367124,0.08118174874406825,-0.029627149962992205
2015-12-31,-0.04890920338987936,-0.02986205881970483,0.01101513525353992,0.025231326563616374,-0.00552193813343016
2016-01-31,-0.06495291178371587,-0.10368528386598697,-0.10048744018194089,0.1593138507353422,-0.07730198279958789
2016-02-29,0.026452510488916614,0.13402778280830385,0.10147406983636476,-0.12552427356821594,0.09235772211336779
2016-03-31,0.14848168992931243,0.09462362614405895,0.03298237583054631,-0.22990281658447964,-0.04622517047924235
2016-04-30,0.06226285810411958,0.047340132437739824,0.022321718983573158,-0.0677815560536652,0.006504949715207209
2016-05-31,-0.09554278287290185,-0.0821921068223983,0.00778591592079958,0.0896472349317936,0.0303726415669352
2016-06-30,0.044017715314449646,0.002268223546956216,0.05567007528592183,-0.07189339495539426,0.030054196890873852
2016-07-31,0.09690261689761925,0.16046361906631135,0.1329435286081988,-0.09036810995042355,0.12343402982975893
2016-08-31,0.006497639185626847,0.027732716446081884,-0.0011797857210081863,-0.040420129303364916,0.0021099722136008747
2016-09-30,0.0008559624339732341,-0.041650086353706484,-0.024792152551759483,0.023634540826027672,-0.03311986078594431
2016-10-31,0.08664612281525286,0.074656879228999,0.008185353846242416,0.015865589972598793,-0.02350498445364868
2016-11-30,-0.0683361844009367,0.002057323625583196,-0.043038029882792594,-0.0223269288219069,-0.06056554721597529
2016-12-31,-0.035322490135688445,-0.02881858145639482,-0.017566352750015835,-0.03185952279354798,-0.024564876724625373
2017-01-31,0.06213118612754154,0.17481795454684357,0.09526040673812308,0.023093607300636476,0.1478772320597579
2017-02-28,0.029299724879570777,0.019276383851310808,0.03618350466006781,0.08472436200321143,0.05491224734177935
2017-03-31,-0.028875172860602816,-0.02393635757774426,0.03719579521898475,-0.034184202296167476,0.02888761143259888
2017-04-30,0.004438031036983592,-0.06491412053944157,0.024034537151470303,-0.00034596143446052885,0.020909778183153538
2017-05-31,-0.04409137095516824,-0.08167709858415895,-0.023478198101841263,-0.014753333803898872,-0.006417000544272078
2017-06-30,-0.009534847983291628,0.03238925145951299,0.026568278367612663,0.02170104568474862,0.0039037557412902046
2017-07-31,0.0407663939096079,0.038092480449159805,0.04327034397589968,0.049500391417136136,0.03269269132417563
2017-08-31,0.06234560661734423,0.049785155799300096,0.03237027668364578,0.028590088085117316,0.022521173770828407
2017-09-30,0.04075076944645151,-0.0073629232177681025,0.016552684240129345,-0.024425414660339984,0.03061183132294376
2017-10-31,-0.004489038087144848,-0.009576928187075118,0.0032153672385879517,0.0316774743425281,-0.004227283434585893
2017-11-30,-0.03866025501335124,0.010135320088009436,0.010490546711125148,0.015311807261682686,0.0022439986392699396
2017-12-31,0.04596166024449766,0.0268792194515739,0.01323125870441566,0.018573305350206404,0.02079418004404876
2018-01-31,0.09586470032521177,0.049394328778459284,-0.02640712678387047,0.01695737529840624,-0.044554833671266336
2018-02-28,-0.002975791267029182,0.026950100584852033,-0.04139336503794655,0.012392517595834818,-0.03600475214496146
2018-03-31,-5.455961351041871e-06,0.001352758079670613,-0.03175204559134137,0.03645119172836586,-0.04370108526134975
2018-04-30,-0.012543930491105582,0.04765955271248434,0.0271303986324416,0.003942509863092081,0.02956268057967626
2018-05-31,-0.11824553412475125,0.010737879041666787,-0.03529987808718238,0.004128255337960907,-0.015767049666044253
2018-06-30,-0.052292885239627274,-0.01947507605045229,-0.032845257808002515,0.013986546928062449,-0.013436288757533998
2018-07-31,0.06647154394693011,0.022626230959116533,0.0008596046955942072,0.05179631923762784,-0.013646933099071834
2018-08-31,-0.03299807484844708,0.02647354320212658,-0.004757561110878661,0.03578304722908365,-0.005433076743444398
2018-09-30,0.007131483519242421,-0.006179197983747775,-0.06577118533269499,0.04601458662237645,-0.06296728843344002
2018-10-31,0.10006698996447527,0.08280431344872019,0.10034525479802081,-0.12884224743485684,0.09547992459822496
2018-11-30,0.0286422375760067,-0.01857744054830035,-0.007758451371888131,0.0018142794794833161,0.002592922336210224
2018-12-31,-0.012359329825200938,0.01351718878676178,0.027337617660616598,-0.010509994291252434,0.03770887670211742
2019-01-31,0.10137883812621173,0.011591959577854416,-0.029785942910254715,-0.034272720584642924,0.002033206939096255
2019-02-28,-0.017847319779310866,0.010885893457130535,0.020429321724730887,0.01615234588292669,0.020974281139919393
2019-03-31,-0.007619923470489565,0.020774672819132922,0.0028589303968356017,0.023028078001982255,0.0011142318603216683
2019-04-30,0.005548797078701373,0.013480516676072085,-0.03401818277893165,0.022222640861194076,-0.01575781254349906
2019-05-31,0.0032287914450277455,-0.00840272806263953,-0.03371953450989207,0.0718395423288396,-0.028569227453965063
2019-06-30,0.03417878666598351,0.056547968751934574,0.05474178943919106,-0.006863244694326864,0.052890483934750154
2019-07-31,0.012684502123521124,0.010884643564394336,0.03605126213596055,0.05598061077257199,0.04927516014021416
2019-08-31,-0.0072037166812576325,-0.04147585044342583,-0.010141657770887269,0.05192759410193393,0.04983175944007945
2019-09-30,0.026106563692018137,-0.04212218774107579,-0.02247346126681271,-0.03652649227684479,-0.029184173925461798
2019-10-31,0.01228103930120783,0.001723917326012625,0.009733274543448411,0.03347276229077867,0.01920413112133379
2019-11-30,0.010309801181516809,0.0033488520308511127,0.03543164674926502,-0.017240162353596378,0.031907734406033894
2019-12-31,0.0793229457404303,0.061982872791861654,0.08028150585627025,-0.01692922771343841,0.13330771404609676
2020-01-31,-0.014605430272274122,-0.02371609451547485,-0.007266654450248544,0.08529099710713717,0.017077597038952508
2020-02-29,-0.08415034162581214,-0.023631530791737854,-0.029229576802165536,0.011559022353476278,-0.011962708320046644
2020-03-31,-0.2881688227103125,-0.06312316869403067,-0.15295306940042175,-0.05773011139890205,-0.10943712807350237
2020-04-30,0.08899373686437406,-0.06062476240509207,0.0401145399860281,0.06498502637229286,-0.0043779833736348195
2020-05-31,0.0809435217106933,0.019391936069387716,-0.03788488583086891,0.014693502254877311,-0.031079951532203
2020-06-30,0.08684305616665555,0.05135353988992697,0.11742603228074389,0.009262126685285033,0.09438261471315434
2020-07-31,0.0822300217655274,0.005684267564955103,-0.011225158581911865,0.04736156550699788,-0.034303765396537456
2020-08-31,-0.03504517179025779,-0.07468893047483594,0.00448217765414638,0.022100195124580946,0.01157925527156789
2020-09-30,-0.04768047122997676,0.006888435358506806,-0.020722360625995973,0.005061070343087781,-0.03739272408481098
2020-10-31,-0.0024145326239132237,0.015444408190721237,-0.0070559814267019405,0.003861936900930285,-0.0004729067587213587
2020-11-30,0.1410970940337064,0.043468090127681824,0.04241249211050291,-0.06356486600503686,0.025943376681073715
2020-12-31,0.08719877253995745,-0.0017153649324331832,-0.015102592692959327,0.018091318355638375,-0.017273718893469736
2021-01-31,-0.03271695793093832,-0.050793008042884225,-0.01311756876031911,0.06604204176541617,0.0010842601267824215
2021-02-28,-0.039561087211775314,0.0049194590836536545,-0.029447067263679405,0.10223280268855106,0.00023473867994705522
2021-03-31,0.0506677682406409,0.03863536439242221,0.01122056783771841,-0.050813724563507634,0.03999303833044232
