,alpha,beta_Market,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_Market,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_Market,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2013-06-30,0.05101979316569057,1.1665525970524648,-1.1626807253508606,-1.2850481509118514,-0.6452104502413614,1.6076118971306284,0.026104888623650076,0.0033035037469174933,0.016944586462485207,0.011583332089547893,0.02646348803605059,0.03908895499398711,2.811093860108546,4.362649001799424,-3.1157342356462427,-3.3910190769512694,-2.8015959679630167,2.532516666586531,4.459094293036892,0.0380574138712125,0.5903803762209074
2013-09-30,0.055835866670289225,1.099437141334114,-1.0195494044979017,-1.2118725255664138,-0.6149275557977912,1.436984530666639,0.009985088330262501,0.002125031046468876,0.012229591629080605,0.009560687702937967,0.023982861075535853,0.03847227717771096,3.3563928131907588,4.455035441529917,-3.220523130147921,-3.3856950038559908,-2.778422770178296,2.4739586803809113,4.640420002758992,0.027663130772885243,0.5833613765018224
2013-12-31,0.06401761583693252,0.8083221899289967,-0.9991833956070264,-0.7806018052966661,-0.4868214873741278,0.24213570027402054,0.021913175933000656,0.03339310500711369,0.051784618073996154,0.12802320942556075,0.14664581519676634,0.7044902651576886,2.765527560535515,2.508495189174439,-2.240692936260225,-1.6761644508558515,-1.5884566016984905,0.39156340700902253,2.017591629312953,0.16988511661942804,0.2665532954073686
2014-03-31,0.054139068553460984,0.8603843474353419,-0.8594888355364977,-0.8433642989332408,-0.3706234902354766,0.5119489425198087,0.03680171132717829,0.025971523268292447,0.08254669307477236,0.10769883971857278,0.24723525199876395,0.4126292628896081,2.408115515583262,2.6115521589421578,-1.9291772391156123,-1.7668640345295439,-1.2289213659459755,0.8548815998978352,1.7118766693806327,0.21939313803599172,0.19178349196052813
2014-06-30,0.04828556947582214,0.7132708432973066,-0.5757766383988978,-0.8080260418887332,-0.3067815809071695,0.5540261981156434,0.061178579572319265,0.05237648840610241,0.19617820906105288,0.13389213363300503,0.34728053499975287,0.3954582178555549,2.0848927650806237,2.174372562086067,-1.3760353703361803,-1.618282866680948,-0.9818403899340926,0.8842875615263004,1.2192969217931917,0.3626799539736368,0.06413509174809684
2014-09-30,0.04828556947582214,0.7132708432973066,-0.5757766383988978,-0.8080260418887332,-0.3067815809071695,0.5540261981156434,0.061178579572319265,0.05237648840610241,0.19617820906105288,0.13389213363300503,0.34728053499975287,0.3954582178555549,2.0848927650806237,2.174372562086067,-1.3760353703361803,-1.618282866680948,-0.9818403899340926,0.8842875615263004,1.2192969217931917,0.3626799539736368,0.06413509174809684
2014-12-31,0.04235287367765764,0.5987935482954377,-0.5430449154563224,-0.6471374576492768,-0.15798321506957325,0.1712382109152546,0.07535690614925489,0.06718588144102122,0.17376753919771723,0.1870734239979697,0.5721667550662481,0.7372727360566629,1.9326929775551172,1.9971200142822176,-1.4390837805724443,-1.3926960916009694,-0.5794866717946398,0.3427398024789328,1.7898058847688514,0.18418018974195563,0.17991817986968672
2015-03-31,0.04455437797100371,0.6115835804035302,-0.5095876744468884,-0.7303641058042811,-0.16906281232496648,0.18299476501935713,0.05396122439371573,0.05545234286302702,0.1852314874033683,0.11647160939034924,0.5357002748790411,0.7136284076037513,2.103711777644203,2.0889704540973577,-1.3933855027234086,-1.6732210612777472,-0.6349510314708628,0.3745212788099901,2.551523907772093,0.07661852086935066,0.28992188664593144
2015-06-30,0.03923006831863378,0.6380072240418337,-0.5407705096913076,-0.8095517507510266,-0.1679879303441254,0.2914620856573992,0.09303673609599762,0.05445810728096215,0.1774305437096479,0.0945670507057032,0.555553369751166,0.5731892940376888,1.793728218742091,2.086114705674258,-1.41521613396628,-1.7845636749183647,-0.6029438344857124,0.5759503789210153,2.351018092848482,0.09152695202304706,0.2524787002036283
2015-09-30,0.03923006831863378,0.6380072240418337,-0.5407705096913076,-0.8095517507510266,-0.1679879303441254,0.2914620856573992,0.09303673609599762,0.05445810728096215,0.1774305437096479,0.0945670507057032,0.555553369751166,0.5731892940376888,1.793728218742091,2.086114705674258,-1.41521613396628,-1.7845636749183647,-0.6029438344857124,0.5759503789210153,2.351018092848482,0.09152695202304706,0.2524787002036283
2015-12-31,0.03863175755595859,0.6460674906562821,-0.4963629236383561,-0.8300565765653168,-0.15933652876196186,0.3294788578671399,0.08917345140138437,0.04593358289179768,0.19211399033023926,0.07860121005277498,0.5659663341995304,0.510634130950991,1.8096546897871444,2.1640281535469867,-1.3618478179504032,-1.8788990475292384,-0.5861291015435921,0.6728668915829072,2.4170443906763834,0.0817472477156774,0.2522758041628631
2016-03-31,0.03863175755595859,0.6460674906562821,-0.4963629236383561,-0.8300565765653168,-0.15933652876196186,0.3294788578671399,0.08917345140138437,0.04593358289179768,0.19211399033023926,0.07860121005277498,0.5659663341995304,0.510634130950991,1.8096546897871444,2.1640281535469867,-1.3618478179504032,-1.8788990475292384,-0.5861291015435921,0.6728668915829072,2.4170443906763834,0.0817472477156774,0.2522758041628631
2016-06-30,0.028520553593397023,0.5943723777811972,-0.3867734692180078,-0.7725388896474135,-0.048285841377750105,0.2181719293553797,0.17494551671610967,0.0647401311309412,0.2980467756442941,0.10218117066423105,0.8558769753517693,0.6618820384799518,1.4156234996315284,1.9749738925894151,-1.073505414680907,-1.727600428099759,-0.18440585725000785,0.44507304597734065,2.694160118007849,0.0570957079041007,0.27799730975261305
2016-09-30,0.028520553593397023,0.5943723777811972,-0.3867734692180078,-0.7725388896474135,-0.048285841377750105,0.2181719293553797,0.17494551671610967,0.0647401311309412,0.2980467756442941,0.10218117066423105,0.8558769753517693,0.6618820384799518,1.4156234996315284,1.9749738925894151,-1.073505414680907,-1.727600428099759,-0.18440585725000785,0.44507304597734065,2.694160118007849,0.0570957079041007,0.27799730975261305
2016-12-31,0.03519722442093372,0.5619617393214825,-0.28701373450128936,-0.7609652879045326,-0.08258535060532579,0.19651864318892232,0.04894928142056085,0.048929894052852384,0.37101595838436763,0.07945792972961994,0.7406045788413755,0.6447278084618995,2.1037509624891126,2.103950843208502,-0.9162569376208622,-1.8531448859840163,-0.3359305214891054,0.46854200923975325,2.848421579888825,0.04392533699622525,0.2780241231212258
2017-03-31,0.03519722442093372,0.5619617393214825,-0.28701373450128936,-0.7609652879045326,-0.08258535060532579,0.19651864318892232,0.04894928142056085,0.048929894052852384,0.37101595838436763,0.07945792972961994,0.7406045788413755,0.6447278084618995,2.1037509624891126,2.103950843208502,-0.9162569376208622,-1.8531448859840163,-0.3359305214891054,0.46854200923975325,2.848421579888825,0.04392533699622525,0.2780241231212258
2017-06-30,0.038598138644222915,0.5848209974163951,-0.38752109864019707,-0.7816047983910605,-0.13772147020531017,0.2252075575852009,0.026687605533712414,0.038458576985431044,0.19376577348694907,0.06924242263798118,0.5652752640013963,0.5935256217980576,2.3921213417878167,2.2159219068901046,-1.344729073649562,-1.9199445223182692,-0.584719104000978,0.5424153544265814,2.8267947897870522,0.043393423933358564,0.2675918708615578
2017-09-30,0.03691782560681958,0.5238430684213244,-0.4068799508745151,-0.7690909430501912,-0.1798544873259592,0.1630116767833404,0.029667757053875844,0.047594083248999365,0.16691736891144793,0.06989769927884651,0.4363455832922212,0.6899406299841884,2.3330829705552962,2.1040870818450026,-1.4318004308402934,-1.909918905026086,-0.7935274790379392,0.4044928208156147,2.997347773115765,0.03394716475660312,0.2775116384644428
2017-12-31,0.03850646246129454,0.4831439426825407,-0.3364523950994455,-0.7011079023243287,-0.12990170426692224,0.12481149112839979,0.02397098189153003,0.06451554980159108,0.24154792087748284,0.09453282992932403,0.5680194203167314,0.7606095610040762,2.4249723388076814,1.9461904735745044,-1.2035682826753262,-1.7472946825837226,-0.5796808041317396,0.3084927982684992,2.74355144022226,0.04502409102771392,0.2440734772910116
2018-03-31,0.036068492205826835,0.45775605273097036,-0.43598278743240576,-0.7243035614764198,-0.1657545523029719,0.23707044235708527,0.039246452461790975,0.0898537072269493,0.14027840280970116,0.0967669478773833,0.4835547446138344,0.5748554564681566,2.1860782411250685,1.7707658214851394,-1.527478800966894,-1.731443439763338,-0.7121157295566085,0.5690234408216603,2.1671868594498465,0.09325497275282879,0.17247740954869029
2018-06-30,0.043271724189463595,0.1405515930702022,-0.14577819115956261,-0.6739304648058881,-0.16254122768679802,0.1908755806072232,0.021838337953047366,0.5625297783744392,0.6069553158562732,0.1513918976720261,0.5272946407730752,0.6772678661655771,2.4524794472678604,0.5872357428408933,-0.5212706804588731,-1.4818502896114378,-0.6414731649890776,0.42132422391129637,1.4522540080381476,0.24210835846919362,0.07233455445935366
2018-09-30,0.04271084036894825,0.13269257179843097,-0.10672230981820224,-0.6340399246754092,-0.11977758119103973,0.14604739459805385,0.021277353468310122,0.5785404273827448,0.6935148164278292,0.16516495125063324,0.6206995272074429,0.7428930100318203,2.457398695768613,0.5628646258599057,-0.3986786686553953,-1.4297597473697536,-0.5010783297335838,0.3316832848042825,1.5265201881577688,0.21747010804790445,0.0806739538036102
2018-12-31,0.03253475560157225,0.03182362811612421,-0.059375249786994024,-0.4198601475903101,0.00022010981153669507,-0.10325411897187864,0.0525692894188927,0.890094983118022,0.8277201407222579,0.32973915642843554,0.9992323109588217,0.8025087746247188,2.031251951706932,0.13954482433317866,-0.2198303403772185,-0.993257248170092,0.0009714495048476746,-0.25267182713907255,2.021089593244477,0.10883925064190259,0.14140381171834981
2019-03-31,0.033368634247483736,0.04321855699120784,-0.06123948733797361,-0.44572767829476756,-0.005967338729178765,-0.0788108219520658,0.039114847527442174,0.8453889530030881,0.8191603854732113,0.277992410401933,0.9786829455154376,0.8412702554786554,2.168314820889389,0.19688906882994464,-0.23086470336430756,-1.1071575564142089,-0.026968826711466817,-0.20220771404921375,2.085604584572598,0.09824876982341496,0.14502563851822559
2019-06-30,0.033401062473746614,0.04335482174682159,-0.05924184875715183,-0.4463733927161423,-0.004417764129242555,-0.07744828034648964,0.035202926847670714,0.8420337777601563,0.8185970454188063,0.26807542066837065,0.983674014877591,0.8405099202194254,2.2132206266790595,0.2011520936626758,-0.23151664999890006,-1.1299717123067572,-0.02064657876391507,-0.20312026899097632,2.162431888388425,0.08708320891755646,0.14975099364508038
2019-09-30,0.03426693413452633,0.07022572211202846,-0.09012005501400347,-0.49535841071557934,-0.009931665803107295,-0.019823407871375848,0.02710492327905616,0.7305941347997102,0.7107126348008838,0.1915138521630963,0.9626792738320615,0.9550091879733777,2.3278032915908526,0.3476763822833729,-0.3745602652878043,-1.337318894061072,-0.04719760612012239,-0.05690748278378111,2.214906361782688,0.0798157422841888,0.15158085533920918
2019-12-31,0.04295363109715053,0.14057618339441857,-0.11787660431602902,-0.6477445231546742,-0.12267793076948459,0.1627761923377374,0.00962095296344301,0.4935259316345504,0.6210788431331471,0.09537454500974178,0.5786270067998251,0.65510546833365,2.7793693143331835,0.693796591413646,-0.49986075806269525,-1.7259657068323124,-0.5619413456603252,0.4515022259993445,1.7218369311849004,0.16229681344097396,0.09858686255500693
2020-03-31,0.04401301666546403,0.15654946892431146,-0.115713354411673,-0.6825682052461238,-0.12466130569923017,0.22180076015654587,0.006426622038529486,0.4295932263112955,0.6221082234968063,0.06717879149644602,0.5665584537439698,0.4959983910349305,2.937289375825053,0.8010921877452581,-0.49818891719792685,-1.90175850335276,-0.5797530205228529,0.6894852895576925,1.756213018987938,0.15343118015471763,0.10007830868288892
2020-06-30,0.04401301666546403,0.15654946892431146,-0.115713354411673,-0.6825682052461238,-0.12466130569923017,0.22180076015654587,0.006426622038529486,0.4295932263112955,0.6221082234968063,0.06717879149644602,0.5665584537439698,0.4959983910349305,2.937289375825053,0.8010921877452581,-0.49818891719792685,-1.90175850335276,-0.5797530205228529,0.6894852895576925,1.756213018987938,0.15343118015471763,0.10007830868288892
2020-09-30,0.04492117358365874,0.16068526284024065,-0.13344227764771546,-0.6527589055358376,-0.12029896514700505,0.18893256143408416,0.0048022108920318905,0.41217603236233125,0.5626219274735282,0.07328451971146016,0.5757171546049833,0.5514337036748864,3.0457657532425992,0.8316526611151689,-0.5854525837023531,-1.85611067040536,-0.5658306657327794,0.6024011458373171,1.7991198375975992,0.14323778561314185,0.10246282327208811
2020-12-31,0.04279475740862756,0.11839795688070398,-0.12277189521970933,-0.5935437456390096,-0.10558941965584288,0.10835550806011487,0.006173823642788051,0.49519966852283825,0.5848583239093823,0.10014348453851384,0.6122340047764588,0.7507019042040801,2.945827356922269,0.6904809499220941,-0.5522647914058803,-1.6965102522149134,-0.5122397038207028,0.32064560767191086,1.8177649384249899,0.13945744087573714,0.10460341860697342
