,alpha,beta_MKT,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_MKT,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_MKT,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2015-03-04,0.00030815526153886127,0.09966928523462462,-0.031996031341551545,-0.019493202120073917,0.06318709958263476,-0.05396709043230988,0.17772935808903798,0.00029700135009467474,0.6167433195697954,0.6027708796632508,0.34122746718458286,0.28069002195495124,1.3518128491634813,3.6726294868922555,-0.5011348495780223,-0.5211213422159482,0.9536680347921495,-1.0812489496893438,4.069377482518714,0.001459750649238257,0.05986765654732751
2015-03-05,0.00035857168451875924,0.1044998256654259,-0.027936576907042814,-0.011728498990701318,0.06262780110279789,-0.03653361782817904,0.1101515381819341,0.0001134788600878272,0.6556628997018168,0.7500359997013525,0.33499141361039697,0.45864420173370735,1.6035463358761064,3.925792230987294,-0.4464759266634911,-0.31896392059562856,0.9660833479503653,-0.7422992436266805,4.57287021853098,0.0005326633356414915,0.06901047215365996
2015-03-06,0.00030271739140739335,0.10095559599106194,-0.029989257039682343,-0.021933866510645262,0.0621656747382517,-0.05439618824361481,0.1832714434368394,0.00023800838908163809,0.6374867252715593,0.5566843404443462,0.34637739761267805,0.27568449223663655,1.3346343313457023,3.7315901216772485,-0.47182114502561917,-0.5886051853627765,0.9435090022173483,-1.0925764758554828,4.173495367565475,0.0011825977279531447,0.06129575268262799
2015-03-09,0.0003051372134889404,0.0982367182704256,-0.03733109259647206,-0.020794875165620372,0.06174636142804111,-0.060879685296459374,0.17931594991519398,0.0002982221513801148,0.5519616048388722,0.5766097009910693,0.34912428192690736,0.2144846914647472,1.3468136964174153,3.670825611455874,-0.595666629743972,-0.5591106896836955,0.9381307604655598,-1.2446359795955113,4.1138070416700065,0.0013308806646994077,0.05998032544927068
2015-03-10,0.0003207633889856942,0.08912690734051368,-0.02344177969355625,-0.021710195259240693,0.040899065231686224,-0.05803680359076136,0.16165912345237374,0.000980051201655581,0.7098893575930473,0.5634216757428139,0.5346870823546721,0.24061940086963904,1.4038400195534086,3.3373913034198655,-0.3724461768764899,-0.5785703196215177,0.6217642306670904,-1.1763527836166334,3.5900984948691783,0.0037713332798983905,0.050205341149460625
2015-03-11,0.00035547434090405926,0.0906855264736899,-0.017107476287724743,-0.01225018828261585,0.03428818041876852,-0.04491214912084284,0.11453415668382945,0.0005815429159603883,0.7821367572804281,0.7399394323552291,0.5947739995615742,0.3555992452369704,1.5838960966374478,3.4866301877652366,-0.27684585015269353,-0.3323177039979402,0.5326423286815753,-0.9255699685749167,3.973245726390318,0.0017602714961760843,0.05720723585443899
2015-03-12,0.0002902449382788065,0.08563149150713954,-0.026300147511953226,-0.020264514346609624,0.036415893351735,-0.06292545167931914,0.20242500288952922,0.0013571426890511332,0.6755991834654582,0.5886777967138499,0.5787645370594889,0.2009253623066297,1.2781389509983068,3.2412882265309793,-0.41898438647838476,-0.5414758248608915,0.5559414100908106,-1.282411513955916,3.511259390785799,0.00440059999987294,0.04837600590425173
2015-03-13,0.0002902449382788065,0.08563149150713954,-0.026300147511953226,-0.020264514346609624,0.036415893351735,-0.06292545167931914,0.20242500288952922,0.0013571426890511332,0.6755991834654582,0.5886777967138499,0.5787645370594889,0.2009253623066297,1.2781389509983068,3.2412882265309793,-0.41898438647838476,-0.5414758248608915,0.5559414100908106,-1.282411513955916,3.511259390785799,0.00440059999987294,0.04837600590425173
2015-03-16,0.0002963788330516565,0.08319982398442818,-0.02043228207571022,-0.02773143507981822,0.020881051464542638,-0.07043134684846578,0.19414397198801175,0.0018549235240711696,0.745232673724894,0.4565580499402736,0.7477212183007339,0.15138049590123254,1.302015319131572,3.1470996301305783,-0.3253016778199378,-0.7457187715523523,0.3220109804390343,-1.4392008358296973,3.549422732503182,0.004077032710180002,0.04888688309322753
2015-03-17,0.00034204526311042827,0.08258992413440576,-0.029848620335054685,-0.019517190060757375,0.022080363837150407,-0.08453606384937756,0.13269926667834153,0.0019440335999349719,0.6339860808410637,0.5977125407638033,0.7338701894884638,0.08152589680943899,1.50856175379845,3.132507620927205,-0.4767204881361375,-0.528381963566939,0.3403691682572348,-1.7491004730484168,4.00848932727119,0.0016314997217073113,0.05675485880567088
