,alpha,beta_Market,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_Market,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_Market,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2005-01-31,0.018452133957134784,0.9782075555222881,-0.0014597756407637788,0.24137606232384856,-0.2498562006557717,-0.2534218626062637,0.0002696536547354894,8.998431417310938e-18,0.9864930559418518,0.11598371071845796,0.0005898565759623708,0.01817167727380567,4.050553723146919,16.12187796845935,-0.017050627457200467,1.6118195149864616,-3.7782725449382175,-2.478267178207956,79.25128251918484,4.43664649312281e-18,0.9072477560177663
2005-02-28,0.017951375241672424,1.0234106640939935,0.03717357850555035,0.32765020073788703,-0.24007657440831445,-0.26098126978174063,0.000317338969045968,1.666456342464974e-18,0.6834436912159944,0.028057631051254507,0.00069502069550916,0.028432861529061118,3.994357547019147,17.01885033998534,0.4111851774146008,2.2916482578841575,-3.7204501040509688,-2.2858172246320425,77.61882304436605,6.183498175911213e-18,0.9054583872455239
2005-03-31,0.016366276728721877,1.0189094893250759,0.060424805568397494,0.24357069743560728,-0.26663252282925354,-0.2716653540606174,0.0005140193587013222,2.4318353199584066e-18,0.50489347741109,0.1178177907976601,0.00022256380436734533,0.02618707851400718,3.8378882050604664,17.191335267569354,0.6739596656850314,1.604663879882024,-4.1302730198684,-2.3248249196080586,79.72506985280636,8.692739942872082e-18,0.9098527165217074
2005-04-30,0.01809338968994387,1.0219502741529467,0.03342851814102271,0.3507471042927819,-0.21755620251938373,-0.27856894947138117,0.00010313937670154678,2.5573871670419116e-19,0.6994464047497437,0.017673236912907602,0.0008467347298476734,0.019467560896943542,4.378348652959959,18.061655969482633,0.3892542746378385,2.489966325386631,-3.650468184969465,-2.4491688735336505,79.69322329402159,4.059645148901961e-18,0.9077205841929783
2005-05-31,0.018865599454757007,1.011246580852295,0.02698088472528068,0.31382788213448265,-0.213168817568033,-0.22016383380778373,4.4018345664380614e-05,4.795676413321407e-20,0.7494235180603482,0.027702163207614386,0.0007458822378854359,0.03978142075858458,4.629640505914105,18.19262208905127,0.32178902949522104,2.2918598064213014,-3.6766184295301385,-2.1311970458078227,85.25625715361438,2.896708023557635e-19,0.909342334149396
2005-06-30,0.01834549405724927,1.021654121024984,0.04159222742331516,0.34754264234576104,-0.22319641794696524,-0.2685885117952287,4.320167873312153e-05,2.793452914510065e-20,0.6215117414069091,0.015501718051069185,0.00037905804104003215,0.020128472609601624,4.635775262992607,18.4891467817294,0.49788472530989475,2.5377201578139106,-3.9105454195415863,-2.428745356953969,82.91527085484104,4.635750582306883e-19,0.9069924729174441
2005-07-31,0.01803219197779169,0.9987093594199233,0.11169647878179903,0.2815476276821819,-0.24323484317920482,-0.2875422732026575,1.7571400012375022e-05,4.5081716786381464e-20,0.18477860658412038,0.0489574619090796,0.00010302939541733853,0.013029006158881027,4.969858217162157,19.072997710733716,1.3528504247452546,2.0399587033000124,-4.37870934240011,-2.6164469038038405,92.7162517232402,3.563044926153005e-19,0.9197723554410792
2005-08-31,0.018154801082864398,0.9866858579431836,0.12064485360209111,0.27010992042675586,-0.24063368600553436,-0.28266905984674007,1.3235906764034189e-05,3.839805427602544e-20,0.14705398664577377,0.0512815457666321,0.00010546709631244775,0.011399384790149469,5.0636375493508075,19.168809851432123,1.482886249633125,2.018241976037226,-4.3708022263246695,-2.670926346192978,92.30018455113624,3.831821001011779e-19,0.919436202096077
2005-09-30,0.01847391688515042,0.981622507939199,0.1550749483000768,0.21538946212766213,-0.243000216841789,-0.24345519726411358,1.090555317773658e-05,2.0883491774792537e-19,0.08331676652903222,0.13292028181309973,9.834213667447209e-05,0.035894349478937604,5.152097664051565,18.616535040848245,1.7842093311790164,1.5395744932806716,-4.410783570413576,-2.184779970110322,84.00510472689497,3.847266986099433e-18,0.9141017454529758
2005-10-31,0.02016369830922586,0.9383438361909754,0.17540272353785666,0.2030227171850313,-0.24401774377571966,-0.2763798347040819,2.894176913140326e-06,1.134998527165064e-17,0.052847880712033904,0.15272196282303155,9.02863139168347e-05,0.024157233026967664,5.595026092958086,16.34265531940323,2.006153518796004,1.462739678293961,-4.439919816161595,-2.3599533894150784,73.22610774238392,3.2462080338411526e-17,0.9025318084304516
